# Fatigue data published in "Statistical research on fatigue and fracture
# Current Japanese Materials Research - vol 2". Paper title
# "Statistical evaluation of fatigue life and fatigue strength in circular
#  notched specimens of a carbon eight-harness satin/epoxy laminate"
# Authors Toshiyuki Shimokawa and Yasumasa Hamaguchi
# ΔS [MPa], runout parameter, cycles to failure
380	0	34200
380	0	37700
380	0	42000
380	0	42300
380	0	48200
380	0	52500
380	0	55900
380	0	58300
380	0	61700
380	0	64700
380	0	65000
380	0	65500
380	0	70400
380	0	71000
380	0	72400
380	0	75200
380	0	77400
380	0	77800
380	0	87800
380	0	93400
380	0	94000
380	0	97200
380	0	99600
380	0	116700
380	0	122500
340	0	125500
340	0	156900
340	0	173600
340	0	176900
340	0	179400
340	0	188500
340	0	195100
340	0	208100
340	0	211900
340	0	224100
340	0	226000
340	0	253000
340	0	255500
340	0	259000
340	0	274000
340	0	292000
340	0	300400
340	0	302300
340	0	308300
340	0	406300
340	0	420700
340	0	428500
340	0	664800
340	0	776100
340	0	793900
300	0	95400
300	0	959400
300	0	1194600
300	0	1240500
300	0	1250400
300	0	1285500
300	0	1410500
300	0	1495100
300	0	1518700
300	0	1544700
300	0	1551400
300	0	1585900
300	0	1639100
300	0	1683700
300	0	1926100
300	0	2011300
300	0	2171800
300	0	2391500
300	0	2569400
300	0	2674900
300	0	2921700
300	0	3046500
300	0	3105500
300	0	3523200
300	0	4311700
280	0	2604200
280	0	2610700
280	0	2773400
280	0	3093200
280	0	4270200
280	0	5993800
280	0	6460500
280	0	7430000
280	0	8105000
280	0	8497600
280	0	8594700
280	0	8630400
280	0	8816000
280	0	8820300
280	0	9013400
280	0	10124800
280	0	10163700
280	0	11144000
280	0	12469800
280	0	13232900
280	0	13813400
280	0	15338400
280	0	16040700
280	1	20172300
280	1	20707100
270	0	5163100
270	0	5269900
270	0	7863800
270	0	8188500
270	0	9488600
270	0	10171800
270	0	10794200
270	0	11556200
270	0	12161500
270	0	13314000
270	0	15857200
270	0	15996300
270	0	17274700
270	0	18804000
270	0	19514500
270	0	19736500
270	0	20354500
270	1	20504700
270	1	20532300
270	1	20532300
270	1	20536100
270	1	20538200
270	1	20555000
270	1	20779400
270	1	20916300
